# chassis phi, chassis x, chassis y, J1, J2, J3, J4, J5, W1, W2, W3, W4
0.000000,0.199500,0.000000,0.420000,0.420000,0.420000,0.420000,0.420000,4.200000,4.200000,4.200000,4.200000,0.000000
0.000000,0.204250,0.000000,0.430000,0.430000,0.430000,0.430000,0.430000,4.300000,4.300000,4.300000,4.300000,0.000000
0.000000,0.209000,0.000000,0.440000,0.440000,0.440000,0.440000,0.440000,4.400000,4.400000,4.400000,4.400000,0.000000
0.000000,0.213750,0.000000,0.450000,0.450000,0.450000,0.450000,0.450000,4.500000,4.500000,4.500000,4.500000,0.000000
0.000000,0.218500,0.000000,0.460000,0.460000,0.460000,0.460000,0.460000,4.600000,4.600000,4.600000,4.600000,0.000000
0.000000,0.223250,0.000000,0.470000,0.470000,0.470000,0.470000,0.470000,4.700000,4.700000,4.700000,4.700000,0.000000
0.000000,0.228000,0.000000,0.480000,0.480000,0.480000,0.480000,0.480000,4.800000,4.800000,4.800000,4.800000,0.000000
0.000000,0.232750,0.000000,0.490000,0.490000,0.490000,0.490000,0.490000,4.900000,4.900000,4.900000,4.900000,0.000000
0.000000,0.237500,0.000000,0.500000,0.500000,0.500000,0.500000,0.500000,5.000000,5.000000,5.000000,5.000000,0.000000
0.000000,0.242250,0.000000,0.510000,0.510000,0.510000,0.510000,0.510000,5.100000,5.100000,5.100000,5.100000,0.000000
0.000000,0.247000,0.000000,0.520000,0.520000,0.520000,0.520000,0.520000,5.200000,5.200000,5.200000,5.200000,0.000000
0.000000,0.251750,0.000000,0.530000,0.530000,0.530000,0.530000,0.530000,5.300000,5.300000,5.300000,5.300000,0.000000
0.000000,0.256500,0.000000,0.540000,0.540000,0.540000,0.540000,0.540000,5.400000,5.400000,5.400000,5.400000,0.000000
0.000000,0.261250,0.000000,0.550000,0.550000,0.550000,0.550000,0.550000,5.500000,5.500000,5.500000,5.500000,0.000000
0.000000,0.266000,0.000000,0.560000,0.560000,0.560000,0.560000,0.560000,5.600000,5.600000,5.600000,5.600000,0.000000
0.000000,0.270750,0.000000,0.570000,0.570000,0.570000,0.570000,0.570000,5.700000,5.700000,5.700000,5.700000,0.000000
0.000000,0.275500,0.000000,0.580000,0.580000,0.580000,0.580000,0.580000,5.800000,5.800000,5.800000,5.800000,0.000000
0.000000,0.280250,0.000000,0.590000,0.590000,0.590000,0.590000,0.590000,5.900000,5.900000,5.900000,5.900000,0.000000
0.000000,0.285000,0.000000,0.600000,0.600000,0.600000,0.600000,0.600000,6.000000,6.000000,6.000000,6.000000,0.000000
0.000000,0.289750,0.000000,0.610000,0.610000,0.610000,0.610000,0.610000,6.100000,6.100000,6.100000,6.100000,0.000000
0.000000,0.294500,0.000000,0.620000,0.620000,0.620000,0.620000,0.620000,6.200000,6.200000,6.200000,6.200000,0.000000
0.000000,0.299250,0.000000,0.630000,0.630000,0.630000,0.630000,0.630000,6.300000,6.300000,6.300000,6.300000,0.000000
0.000000,0.304000,0.000000,0.640000,0.640000,0.640000,0.640000,0.640000,6.400000,6.400000,6.400000,6.400000,0.000000
0.000000,0.308750,0.000000,0.650000,0.650000,0.650000,0.650000,0.650000,6.500000,6.500000,6.500000,6.500000,0.000000
0.000000,0.313500,0.000000,0.660000,0.660000,0.660000,0.660000,0.660000,6.600000,6.600000,6.600000,6.600000,0.000000
0.000000,0.318250,0.000000,0.670000,0.670000,0.670000,0.670000,0.670000,6.700000,6.700000,6.700000,6.700000,0.000000
0.000000,0.323000,0.000000,0.680000,0.680000,0.680000,0.680000,0.680000,6.800000,6.800000,6.800000,6.800000,0.000000
0.000000,0.327750,0.000000,0.690000,0.690000,0.690000,0.690000,0.690000,6.900000,6.900000,6.900000,6.900000,0.000000
0.000000,0.332500,0.000000,0.700000,0.700000,0.700000,0.700000,0.700000,7.000000,7.000000,7.000000,7.000000,0.000000
0.000000,0.337250,0.000000,0.710000,0.710000,0.710000,0.710000,0.710000,7.100000,7.100000,7.100000,7.100000,0.000000
0.000000,0.342000,0.000000,0.720000,0.720000,0.720000,0.720000,0.720000,7.200000,7.200000,7.200000,7.200000,0.000000
0.000000,0.346750,0.000000,0.730000,0.730000,0.730000,0.730000,0.730000,7.300000,7.300000,7.300000,7.300000,0.000000
0.000000,0.351500,0.000000,0.740000,0.740000,0.740000,0.740000,0.740000,7.400000,7.400000,7.400000,7.400000,0.000000
0.000000,0.356250,0.000000,0.750000,0.750000,0.750000,0.750000,0.750000,7.500000,7.500000,7.500000,7.500000,0.000000
0.000000,0.361000,0.000000,0.760000,0.760000,0.760000,0.760000,0.760000,7.600000,7.600000,7.600000,7.600000,0.000000
0.000000,0.365750,0.000000,0.770000,0.770000,0.770000,0.770000,0.770000,7.700000,7.700000,7.700000,7.700000,0.000000
0.000000,0.370500,0.000000,0.780000,0.780000,0.780000,0.780000,0.780000,7.800000,7.800000,7.800000,7.800000,0.000000
0.000000,0.375250,0.000000,0.790000,0.790000,0.790000,0.790000,0.790000,7.900000,7.900000,7.900000,7.900000,0.000000
0.000000,0.380000,0.000000,0.800000,0.800000,0.800000,0.800000,0.800000,8.000000,8.000000,8.000000,8.000000,0.000000
0.000000,0.384750,0.000000,0.810000,0.810000,0.810000,0.810000,0.810000,8.100000,8.100000,8.100000,8.100000,0.000000
